ecotrait,basin,year,subtractive,additive
tachtemp_eut,UK07,2010,-0.00137395,0.000373145
tachsap_x,UK07,2010,0.000166281,0.000310154
tachsap_o,UK07,2010,5.97E-05,0.000259082
tachsap_b,UK07,2010,0.000125092,8.20E-05
tachsap_a,UK07,2010,6.60E-05,3.70E-05
tachsap_p,UK07,2010,1.09E-05,-0.000183954
microhab_arg,UK07,2011,-0.000109804,8.86E-05
microhab_pel,UK07,2011,0.001472986,0.002220299
microhab_psa,UK07,2011,-8.50E-05,-6.30E-05
microhab_aka,UK07,2011,0.000134967,7.73E-05
microhab_lit,UK07,2011,0.000216739,-7.59E-05
microhab_phy,UK07,2011,-0.004007647,0.001000984
microhab_pom,UK07,2011,0.00038209,-0.000394056
microhab_oth,UK07,2011,0.000114639,0.000759124
tachtemp_psy,UK07,2011,-0.000232432,0.000327295
tachtemp_the,UK07,2011,-0.000243292,0.002050141
tachtemp_eut,UK07,2011,0.000751796,0.001274919
tachsap_x,UK07,2011,-0.000331319,-0.000299641
tachsap_o,UK07,2011,-0.000267101,0.000113275
tachsap_b,UK07,2011,7.25E-05,0.000319581
tachsap_a,UK07,2011,-3.37E-05,-8.69E-05
tachsap_p,UK07,2011,0.000227479,-7.37E-05
microhab_arg,UK07,2012,5.74E-06,-1.82E-06
microhab_pel,UK07,2012,-0.001576495,-0.002064612
microhab_psa,UK07,2012,0.00028196,0.000401642
microhab_aka,UK07,2012,0.000187913,-0.00028123
microhab_lit,UK07,2012,-0.000528756,0.000300505
microhab_phy,UK07,2012,-0.000517231,-0.000313271
microhab_pom,UK07,2012,0.000567079,0.000332504
microhab_oth,UK07,2012,-0.000302504,-0.000281907
tachtemp_psy,UK07,2012,-0.000200917,-7.83E-05
tachtemp_the,UK07,2012,-0.002424412,-0.000880505
tachtemp_eut,UK07,2012,-0.00112902,-0.000619438
tachsap_x,UK07,2012,0.000530845,-2.35E-05
tachsap_o,UK07,2012,4.30E-05,8.14E-05
tachsap_b,UK07,2012,-0.000201391,-6.89E-05
tachsap_a,UK07,2012,-0.00022454,-9.93E-05
tachsap_p,UK07,2012,6.61E-05,-0.000421177
microhab_arg,UK07,2013,-0.000103656,-9.55E-07
microhab_pel,UK07,2013,0.001227682,0.001084359
microhab_psa,UK07,2013,-0.001211815,0.000479953
microhab_aka,UK07,2013,8.76E-05,-0.000128448
microhab_lit,UK07,2013,9.96E-05,-0.000148655
microhab_phy,UK07,2013,0.000674636,-0.000253154
microhab_pom,UK07,2013,-0.000845642,-0.000242016
microhab_oth,UK07,2013,0.000301998,0.000188352
tachtemp_psy,UK07,2013,-0.000133139,-0.000387779
tachtemp_the,UK07,2013,0.000948775,-0.000199713
tachtemp_eut,UK07,2013,-0.000720721,-0.000542054
tachsap_x,UK07,2013,5.50E-05,-0.000172962
tachsap_o,UK07,2013,0.000171835,-6.46E-05
tachsap_b,UK07,2013,-0.000338707,0.00010441
tachsap_a,UK07,2013,0.000175483,0.000290604
tachsap_p,UK07,2013,0.000345516,-5.01E-05
microhab_arg,UK07,2014,-1.99E-05,1.63E-05
microhab_pel,UK07,2014,-0.001278532,-0.000205568
microhab_psa,UK07,2014,-0.000478801,0.000567717
microhab_aka,UK07,2014,0.000212273,-7.46E-05
microhab_lit,UK07,2014,0.000597283,0.002273734
microhab_phy,UK07,2014,4.67E-05,-0.000155315
microhab_pom,UK07,2014,0.000479088,6.00E-05
microhab_oth,UK07,2014,-0.000350184,-0.000234285
tachtemp_psy,UK07,2014,0.00016873,9.16E-06
tachtemp_the,UK07,2014,0.000144337,-0.001048533
tachtemp_eut,UK07,2014,0.000677701,9.50E-05
tachsap_x,UK07,2014,0.000146431,0.000452727
tachsap_o,UK07,2014,-0.000231096,0.000141147
tachsap_b,UK07,2014,8.02E-05,0.000203475
tachsap_a,UK07,2014,-0.000206631,-3.85E-05
tachsap_p,UK07,2014,3.78E-05,-5.44E-05
microhab_arg,UK07,2015,-1.71E-05,4.55E-05
microhab_pel,UK07,2015,-0.000203292,0.000627031
microhab_psa,UK07,2015,-0.000172319,-0.000255551
microhab_aka,UK07,2015,6.75E-05,-0.000263937
microhab_lit,UK07,2015,-0.002356665,-0.000460573
microhab_phy,UK07,2015,-0.000418507,0.000168745
microhab_pom,UK07,2015,0.000332838,-0.000935115
microhab_oth,UK07,2015,-0.000219155,2.11E-05
tachtemp_psy,UK07,2015,0.000259733,-0.00033015
tachtemp_the,UK07,2015,0.000626795,-0.000537899
tachtemp_eut,UK07,2015,0.000211656,-0.000263748
tachsap_x,UK07,2015,-0.000690923,-0.000255112
tachsap_o,UK07,2015,-0.000206822,-0.00028142
tachsap_b,UK07,2015,-1.01E-05,-0.000206623
tachsap_a,UK07,2015,-0.000255115,-0.000111593
tachsap_p,UK07,2015,-0.000138167,-5.77E-05
microhab_arg,UK07,2016,-3.72E-05,5.55E-05
microhab_pel,UK07,2016,-9.40E-05,0.001193353
microhab_psa,UK07,2016,0.000153221,0.000331311
microhab_aka,UK07,2016,0.000106484,8.75E-05
microhab_lit,UK07,2016,0.000153868,7.58E-05
microhab_phy,UK07,2016,-2.52E-05,8.47E-05
microhab_pom,UK07,2016,-8.80E-06,-2.14E-05
microhab_oth,UK07,2016,5.21E-05,0.000449198
tachtemp_psy,UK07,2016,0.000505478,0.00030925
tachtemp_the,UK07,2016,0.000147717,-9.71E-05
tachtemp_eut,UK07,2016,0.000185954,0.000182193
tachsap_x,UK07,2016,0.000114978,8.27E-05
tachsap_o,UK07,2016,0.000174929,8.79E-05
tachsap_b,UK07,2016,0.000105608,8.92E-05
tachsap_a,UK07,2016,6.52E-05,0.000967051
tachsap_p,UK07,2016,4.88E-05,0.000362931
microhab_arg,UK07,2017,5.60E-06,3.27E-05
microhab_pel,UK07,2017,0.000606408,-0.000339073
microhab_psa,UK07,2017,-0.000251163,3.70E-05
microhab_aka,UK07,2017,-1.40E-05,8.09E-05
microhab_lit,UK07,2017,8.12E-05,-6.54E-05
microhab_phy,UK07,2017,-7.49E-06,0.0012455
microhab_pom,UK07,2017,0.000311169,0.00034033
microhab_oth,UK07,2017,0.000228072,6.15E-05
tachtemp_psy,UK07,2017,1.17E-05,0.000351826
tachtemp_the,UK07,2017,0.000191884,-0.00058898
tachtemp_eut,UK07,2017,0.000901273,-0.000164645
tachsap_x,UK07,2017,9.86E-05,5.73E-05
tachsap_o,UK07,2017,0.000210002,-0.000209591
tachsap_b,UK07,2017,0.00013499,-0.000146108
tachsap_a,UK07,2017,-0.000776703,0.002214803
tachsap_p,UK07,2017,-0.00032678,-0.000140592
microhab_arg,UK08,2012,2.15E-05,0.000339563
microhab_pel,UK08,2012,0.000445237,-0.002287218
microhab_psa,UK08,2012,0.00023833,-0.000484082
microhab_aka,UK08,2012,-0.001677658,-0.000193997
microhab_lit,UK08,2012,0.002736703,0.007105561
microhab_phy,UK08,2012,-0.003495671,-0.001548216
microhab_pom,UK08,2012,0.00013056,0.001230812
microhab_oth,UK08,2012,4.06E-05,-0.000638055
tachtemp_psy,UK08,2012,0.000860484,0.001031846
tachtemp_the,UK08,2012,-0.001334047,-0.001793815
tachtemp_eut,UK08,2012,0.002632563,-0.000405522
tachsap_x,UK08,2012,-8.96E-05,0.000717596
tachsap_o,UK08,2012,0.00022733,0.000581531
tachsap_b,UK08,2012,0.002160192,0.000237629
tachsap_a,UK08,2012,0.000654537,0.000401642
tachsap_p,UK08,2012,-1.66E-05,0.000886022
microhab_arg,UK08,2013,-0.000168632,-1.02E-06
microhab_pel,UK08,2013,-0.000370103,-0.001563988
microhab_psa,UK08,2013,0.001433195,1.75E-05
microhab_aka,UK08,2013,0.001158696,0.007575404
microhab_lit,UK08,2013,0.001821252,0.00084059
microhab_phy,UK08,2013,-0.003427792,0.001305103
microhab_pom,UK08,2013,-0.000846465,0.000101388
microhab_oth,UK08,2013,-8.80E-05,-0.000205856
tachtemp_psy,UK08,2013,0.000268378,0.00062532
tachtemp_the,UK08,2013,-5.08E-05,-2.65E-05
tachtemp_eut,UK08,2013,0.001258462,0.002552909
tachsap_x,UK08,2013,2.37E-05,-0.000943503
tachsap_o,UK08,2013,-0.000311195,-0.002773452
tachsap_b,UK08,2013,0.000198033,-0.000315517
tachsap_a,UK08,2013,-0.000883174,-0.000385107
tachsap_p,UK08,2013,-0.001803053,0.000220134
microhab_arg,UK08,2014,-2.27E-05,0.000354291
microhab_pel,UK08,2014,0.002953675,0.001233629
microhab_psa,UK08,2014,-0.001826767,-0.000650227
microhab_aka,UK08,2014,-0.008391199,-0.000642191
microhab_lit,UK08,2014,-0.001046617,-0.001533299
microhab_phy,UK08,2014,0.000712179,-0.001617899
microhab_pom,UK08,2014,0.000329622,-0.000298538
microhab_oth,UK08,2014,0.000212967,-0.000191806
tachtemp_psy,UK08,2014,-0.00083936,0.000608417
tachtemp_the,UK08,2014,0.000456406,0.000828655
tachtemp_eut,UK08,2014,-0.00104273,0.001134607
tachsap_x,UK08,2014,0.000650022,0.000678591
tachsap_o,UK08,2014,0.001158822,0.001237507
tachsap_b,UK08,2014,0.000411103,0.001283691
tachsap_a,UK08,2014,0.000618762,0.000732779
tachsap_p,UK08,2014,0.000391952,0.001202087
microhab_arg,UK08,2015,-0.00035075,-8.57E-06
microhab_pel,UK08,2015,-0.002196823,0.003612437
microhab_psa,UK08,2015,0.000558062,0.00042133
microhab_aka,UK08,2015,0.000472306,-1.97E-05
microhab_lit,UK08,2015,0.002044284,-0.000904193
microhab_phy,UK08,2015,-0.002449568,0.002144017
microhab_pom,UK08,2015,6.72E-05,-0.00054172
microhab_oth,UK08,2015,0.000113703,4.25E-05
tachtemp_psy,UK08,2015,-0.000192601,-0.00127663
tachtemp_the,UK08,2015,-0.000498053,-0.000961071
tachtemp_eut,UK08,2015,0.000255437,-0.002285014
tachsap_x,UK08,2015,-0.000954496,-0.000548263
tachsap_o,UK08,2015,-0.001532492,-0.00064523
tachsap_b,UK08,2015,8.84E-05,-0.000818434
tachsap_a,UK08,2015,-0.000774677,-0.000502201
tachsap_p,UK08,2015,-0.001375877,0.000295107
microhab_arg,UK08,2016,-3.96E-05,-1.08E-05
microhab_pel,UK08,2016,-0.00242793,-0.000689367
microhab_psa,UK08,2016,2.38E-05,0.000723476
microhab_aka,UK08,2016,0.000634319,0.003333429
microhab_lit,UK08,2016,0.000597709,0.000205612
microhab_phy,UK08,2016,-0.000924759,0.002818935
microhab_pom,UK08,2016,0.000191811,0.000274624
microhab_oth,UK08,2016,-0.000335279,0.000302311
tachtemp_psy,UK08,2016,-0.001214468,0.000411247
tachtemp_the,UK08,2016,0.001976047,0.002272659
tachtemp_eut,UK08,2016,0.000973781,-0.001630624
tachsap_x,UK08,2016,0.000636799,0.000620875
tachsap_o,UK08,2016,0.001288823,0.001470096
tachsap_b,UK08,2016,-0.000251479,0.000752804
tachsap_a,UK08,2016,0.000166136,0.001700162
tachsap_p,UK08,2016,0.000146385,2.78E-05
microhab_arg,UK08,2017,8.27E-07,0.000134097
microhab_pel,UK08,2017,0.001102242,-0.000288513
microhab_psa,UK08,2017,-0.0018441,0.000447447
microhab_aka,UK08,2017,-0.004292265,-0.000442086
microhab_lit,UK08,2017,0.004519914,-0.001112145
microhab_phy,UK08,2017,-0.001037558,-0.002752748
microhab_pom,UK08,2017,0,0.001039591
microhab_oth,UK08,2017,0.000114332,-0.000348887
tachtemp_psy,UK08,2017,0.000219639,-0.000107247
tachtemp_the,UK08,2017,-0.000240803,-0.000800895
tachtemp_eut,UK08,2017,0.00017269,-0.000936928
tachsap_x,UK08,2017,0.000200977,-0.000632133
tachsap_o,UK08,2017,6.10E-05,-0.001996824
tachsap_b,UK08,2017,-0.001445398,3.03E-05
tachsap_a,UK08,2017,-0.001050684,0.000700772
tachsap_p,UK08,2017,6.78E-05,0.00082834
microhab_arg,UK08,2018,2.45E-05,-4.15E-05
microhab_pel,UK08,2018,0.002727487,-0.000114272
microhab_psa,UK08,2018,-0.000585907,0.000660748
microhab_aka,UK08,2018,0.000762145,0.00720471
microhab_lit,UK08,2018,-0.003292212,-0.004403269
microhab_phy,UK08,2018,0.002766653,0.002933196
microhab_pom,UK08,2018,-0.001867943,-0.000112784
microhab_oth,UK08,2018,0.000892791,0.000198302
tachtemp_psy,UK08,2018,0.001185344,-0.000180453
tachtemp_the,UK08,2018,0.000678738,-0.000411115
tachtemp_eut,UK08,2018,0.000689539,-0.000232003
tachsap_x,UK08,2018,0.000144843,-0.000358763
tachsap_o,UK08,2018,0.000394441,-0.00073566
tachsap_b,UK08,2018,-0.000280325,9.51E-05
tachsap_a,UK08,2018,-0.00075293,-0.000783056
tachsap_p,UK08,2018,-0.001346834,7.90E-06
microhab_arg,UK08,2019,2.15E-05,0.000339563
microhab_pel,UK08,2019,0.000445237,-0.002287218
microhab_psa,UK08,2019,0.00023833,-0.000484082
microhab_aka,UK08,2019,-0.001677658,-0.000193997
microhab_lit,UK08,2019,0.002736703,0.007105561
microhab_phy,UK08,2019,-0.003495671,-0.001548216
microhab_pom,UK08,2019,0.00013056,0.001230812
microhab_oth,UK08,2019,4.06E-05,-0.000638055
tachtemp_psy,UK08,2019,0.000860484,0.001031846
tachtemp_the,UK08,2019,-0.001334047,-0.001793815
tachtemp_eut,UK08,2019,0.002632563,-0.000405522
tachsap_x,UK08,2019,-8.96E-05,0.000717596
tachsap_o,UK08,2019,0.00022733,0.000581531
tachsap_b,UK08,2019,0.002160192,0.000237629
tachsap_a,UK08,2019,0.000654537,0.000401642
tachsap_p,UK08,2019,-1.66E-05,0.000886022
microhab_arg,UK09,2012,9.04E-06,0.000771268
microhab_pel,UK09,2012,-0.002034237,0.001018129
microhab_psa,UK09,2012,-0.000570775,0.000180245
microhab_aka,UK09,2012,-0.001521081,-0.0004761
microhab_lit,UK09,2012,0.001386623,0.000587989
microhab_phy,UK09,2012,0.000536005,7.38E-05
microhab_pom,UK09,2012,0.000382622,0.000413325
microhab_oth,UK09,2012,0.000167218,0.000348458
tachtemp_psy,UK09,2012,-0.002166512,-9.33E-05
tachtemp_the,UK09,2012,0,0.002500721
tachtemp_eut,UK09,2012,0.000907509,0.000446258
tachsap_x,UK09,2012,0.000174072,0.000781351
tachsap_o,UK09,2012,-0.000714301,-0.000316997
tachsap_b,UK09,2012,0.00025037,0.000506617
tachsap_a,UK09,2012,0.000239273,0.000803715
tachsap_p,UK09,2012,-3.50E-05,0.000816547
microhab_arg,UK09,2013,-0.000111244,-1.01E-05
microhab_pel,UK09,2013,-0.004429769,0.00082945
microhab_psa,UK09,2013,-0.000238084,-0.000346541
microhab_aka,UK09,2013,-0.000689531,-3.31E-05
microhab_lit,UK09,2013,-0.006178918,0.001265026
microhab_phy,UK09,2013,-0.002368036,0.002697395
microhab_pom,UK09,2013,-0.001519552,0.000588549
microhab_oth,UK09,2013,-0.001419086,-0.000823052
tachtemp_psy,UK09,2013,-0.000232949,-0.000424247
tachtemp_the,UK09,2013,-6.23E-06,-6.66E-05
tachtemp_eut,UK09,2013,0.000620896,-0.000301387
tachsap_x,UK09,2013,-0.00076694,-0.001130387
tachsap_o,UK09,2013,-0.000157186,-0.00071883
tachsap_b,UK09,2013,0.000453944,-0.00033071
tachsap_a,UK09,2013,-0.001045591,0.001396615
tachsap_p,UK09,2013,0.000320868,-0.000134492
microhab_arg,UK09,2014,1.99E-06,6.03E-05
microhab_pel,UK09,2014,-0.000634618,-0.000584856
microhab_psa,UK09,2014,0.000163225,0.000670554
microhab_aka,UK09,2014,-0.000188599,0.002327435
microhab_lit,UK09,2014,-0.00246783,0.001289711
microhab_phy,UK09,2014,-0.002669644,-0.000233935
microhab_pom,UK09,2014,-0.001065385,0.000598183
microhab_oth,UK09,2014,0.000357467,0.00010909
tachtemp_psy,UK09,2014,-0.000737836,1.00E-05
tachtemp_the,UK09,2014,0.000456002,-0.000350306
tachtemp_eut,UK09,2014,-0.001890764,0.002626225
tachsap_x,UK09,2014,0.000522553,0.000253155
tachsap_o,UK09,2014,-0.000363351,0.00048166
tachsap_b,UK09,2014,-0.000134257,0.000970328
tachsap_a,UK09,2014,-0.001204711,0.000342351
tachsap_p,UK09,2014,-0.000661777,0.000143283
microhab_arg,UK09,2015,6.80E-06,0.000542132
microhab_pel,UK09,2015,0.001910075,0.002103189
microhab_psa,UK09,2015,-0.00043734,0.000661706
microhab_aka,UK09,2015,-0.002290666,-0.000361237
microhab_lit,UK09,2015,0.000153222,0.002917111
microhab_phy,UK09,2015,0.000337282,0.001474927
microhab_pom,UK09,2015,0.000947351,0.003071763
microhab_oth,UK09,2015,0.0006018,0.001585004
tachtemp_psy,UK09,2015,0.000965099,-7.66E-05
tachtemp_the,UK09,2015,-0.000141234,0.000120687
tachtemp_eut,UK09,2015,0.000686563,-0.000359351
tachsap_x,UK09,2015,0.000475914,-3.56E-05
tachsap_o,UK09,2015,0.000219549,0.000161672
tachsap_b,UK09,2015,9.61E-05,0.000265032
tachsap_a,UK09,2015,0.000589011,0.000409701
tachsap_p,UK09,2015,0.000467069,0.001713513
microhab_arg,UK09,2016,-0.00042549,-1.85E-05
microhab_pel,UK09,2016,4.66E-06,-0.001283024
microhab_psa,UK09,2016,-0.000769939,0.00090372
microhab_aka,UK09,2016,0.000400767,-0.000303201
microhab_lit,UK09,2016,0.001666784,-0.000145508
microhab_phy,UK09,2016,-0.000987691,0.003274024
microhab_pom,UK09,2016,-0.00207963,0
microhab_oth,UK09,2016,-0.000103924,0.000742769
tachtemp_psy,UK09,2016,0.00148626,0.00166232
tachtemp_the,UK09,2016,-0.000638456,0.001376001
tachtemp_eut,UK09,2016,0.000739183,-0.0006369
tachsap_x,UK09,2016,-0.000541441,-8.44E-05
tachsap_o,UK09,2016,0.000694474,-3.87E-05
tachsap_b,UK09,2016,-0.001791301,-0.000336821
tachsap_a,UK09,2016,8.08E-06,-0.001100077
tachsap_p,UK09,2016,-0.000926776,-0.0014536
microhab_arg,UK09,2017,-7.48E-05,1.88E-05
microhab_pel,UK09,2017,-0.000640144,-0.000404989
microhab_psa,UK09,2017,-0.001177968,-0.00011065
microhab_aka,UK09,2017,0.000652212,0.002855964
microhab_lit,UK09,2017,-0.001751808,-0.001444394
microhab_phy,UK09,2017,-0.000700615,-0.002452969
microhab_pom,UK09,2017,-0.001163036,-0.000114955
microhab_oth,UK09,2017,-0.001901413,-0.001073358
tachtemp_psy,UK09,2017,0.00084904,-0.001601079
tachtemp_the,UK09,2017,7.72E-05,-0.000540012
tachtemp_eut,UK09,2017,-7.87E-05,-0.001366907
tachsap_x,UK09,2017,0.000345952,-0.000131439
tachsap_o,UK09,2017,0.000329862,-0.001434045
tachsap_b,UK09,2017,0.00038425,0.001683054
tachsap_a,UK09,2017,0.001091197,-0.00027434
tachsap_p,UK09,2017,0.001062083,-0.000232203
microhab_arg,UK09,2018,-3.99E-05,-2.39E-05
microhab_pel,UK09,2018,-0.000731357,0.00129473
microhab_psa,UK09,2018,0.000264981,0.00014488
microhab_aka,UK09,2018,-0.00258394,0.001075837
microhab_lit,UK09,2018,-0.00134313,-0.001532385
microhab_phy,UK09,2018,-6.32E-05,-0.000665817
microhab_pom,UK09,2018,-0.000745814,0.00042757
microhab_oth,UK09,2018,0.000625054,-6.31E-05
tachtemp_psy,UK09,2018,-0.002093055,0.002030766
tachtemp_the,UK09,2018,-0.000690012,-0.000139929
tachtemp_eut,UK09,2018,-0.000839294,-0.001873431
tachsap_x,UK09,2018,2.44E-06,-0.000195207
tachsap_o,UK09,2018,-0.000157122,0.000319373
tachsap_b,UK09,2018,-0.001717517,-0.000665074
tachsap_a,UK09,2018,-0.000650956,-0.00050497
tachsap_p,UK09,2018,-0.000732042,-0.000323552
microhab_arg,UK09,2019,9.04E-06,0.000771268
microhab_pel,UK09,2019,-0.002034237,0.001018129
microhab_psa,UK09,2019,-0.000570775,0.000180245
microhab_aka,UK09,2019,-0.001521081,-0.0004761
microhab_lit,UK09,2019,0.001386623,0.000587989
microhab_phy,UK09,2019,0.000536005,7.38E-05
microhab_pom,UK09,2019,0.000382622,0.000413325
microhab_oth,UK09,2019,0.000167218,0.000348458
tachtemp_psy,UK09,2019,-0.002166512,-9.33E-05
tachtemp_the,UK09,2019,0,0.002500721
tachtemp_eut,UK09,2019,0.000907509,0.000446258
tachsap_x,UK09,2019,0.000174072,0.000781351
tachsap_o,UK09,2019,-0.000714301,-0.000316997
tachsap_b,UK09,2019,0.00025037,0.000506617
tachsap_a,UK09,2019,0.000239273,0.000803715
tachsap_p,UK09,2019,-3.50E-05,0.000816547
microhab_arg,UK10,2012,8.21E-05,9.76E-05
microhab_pel,UK10,2012,-0.002381878,-8.22E-05
microhab_psa,UK10,2012,-0.002185244,0.000772628
microhab_aka,UK10,2012,-0.00093571,0.001836661
microhab_lit,UK10,2012,0.002377661,-0.000516098
microhab_phy,UK10,2012,0.001756356,0.000167297
microhab_pom,UK10,2012,0.000855482,6.28E-05
microhab_oth,UK10,2012,-0.000471231,0.00013197
tachtemp_psy,UK10,2012,0.000376834,-0.000462992
tachtemp_the,UK10,2012,-0.008019327,-0.000687133
tachtemp_eut,UK10,2012,0.003572322,-0.003017194
tachsap_x,UK10,2012,0.000135599,0.000347725
tachsap_o,UK10,2012,-0.000784477,-0.001201797
tachsap_b,UK10,2012,0.000942243,-0.000902504
tachsap_a,UK10,2012,-0.00050062,-0.000413827
tachsap_p,UK10,2012,-0.000240801,-0.000347697
microhab_arg,UK10,2013,-0.000432357,9.82E-06
microhab_pel,UK10,2013,0.004181834,0.002913529
microhab_psa,UK10,2013,0.000962478,-0.000248364
microhab_aka,UK10,2013,-0.001730745,0.003879228
microhab_lit,UK10,2013,0.003084531,0.006816719
microhab_phy,UK10,2013,0.000549626,-0.004377684
microhab_pom,UK10,2013,0.000863527,0.000594975
microhab_oth,UK10,2013,0.000287048,0.000188548
tachtemp_psy,UK10,2013,-0.001114572,-0.002747905
tachtemp_the,UK10,2013,0.002157813,0.012146637
tachtemp_eut,UK10,2013,0.004546951,0.001763619
tachsap_x,UK10,2013,0.00010337,-0.001127914
tachsap_o,UK10,2013,0.00054964,-0.002614054
tachsap_b,UK10,2013,-0.000158801,-9.50E-05
tachsap_a,UK10,2013,0.000702289,0.001019571
tachsap_p,UK10,2013,5.80E-05,-0.000803731
microhab_arg,UK10,2014,-5.49E-05,5.19E-05
microhab_pel,UK10,2014,0.000206339,-0.004271771
microhab_psa,UK10,2014,-0.000592831,0.000642126
microhab_aka,UK10,2014,-0.001864065,0.000975637
microhab_lit,UK10,2014,-0.0027127,0.003429078
microhab_phy,UK10,2014,0.003764477,-0.000199823
microhab_pom,UK10,2014,-0.001052538,-0.000608159
microhab_oth,UK10,2014,0.000684786,-0.000609441
tachtemp_psy,UK10,2014,0.00076194,9.78E-05
tachtemp_the,UK10,2014,-0.008728435,-0.000950472
tachtemp_eut,UK10,2014,-0.000191254,0.000431596
tachsap_x,UK10,2014,0.000373816,0.00010698
tachsap_o,UK10,2014,0.001326518,-0.00035954
tachsap_b,UK10,2014,-7.46E-06,-0.000379741
tachsap_a,UK10,2014,0.000391994,-0.000332638
tachsap_p,UK10,2014,0.000337017,-0.000370084
microhab_arg,UK10,2015,-3.57E-05,9.89E-05
microhab_pel,UK10,2015,0.000550746,-0.000925216
microhab_psa,UK10,2015,-0.000976323,-0.00048219
microhab_aka,UK10,2015,-0.002468681,0.000229618
microhab_lit,UK10,2015,-0.007948881,0.001577934
microhab_phy,UK10,2015,0.001219313,0.001834518
microhab_pom,UK10,2015,0.000808284,0.000971288
microhab_oth,UK10,2015,-0.000747821,0.001526387
tachtemp_psy,UK10,2015,-0.001105312,-0.001301016
tachtemp_the,UK10,2015,0.001608107,0.011196004
tachtemp_eut,UK10,2015,0.003829271,-0.003731553
tachsap_x,UK10,2015,0.000163597,-0.000562247
tachsap_o,UK10,2015,0.000500027,-0.001517199
tachsap_b,UK10,2015,0.000258603,0.000220766
tachsap_a,UK10,2015,0.000560721,0.000334738
tachsap_p,UK10,2015,0.000408133,-0.00059966
microhab_arg,UK10,2016,-0.000120444,1.93E-05
microhab_pel,UK10,2016,0.001360664,-0.000188768
microhab_psa,UK10,2016,9.16E-05,0.001920425
microhab_aka,UK10,2016,-0.000217278,-3.41E-05
microhab_lit,UK10,2016,-0.001659541,0
microhab_phy,UK10,2016,0.001794352,-0.001583276
microhab_pom,UK10,2016,-0.000563368,-0.000501812
microhab_oth,UK10,2016,-0.00189364,0.002515861
tachtemp_psy,UK10,2016,0.000385061,0.000253724
tachtemp_the,UK10,2016,0.000589101,0.003307216
tachtemp_eut,UK10,2016,0.005225808,-0.002931644
tachsap_x,UK10,2016,0.001121569,-0.000228194
tachsap_o,UK10,2016,0.004302356,-0.002448769
tachsap_b,UK10,2016,0.00102691,-0.000701052
tachsap_a,UK10,2016,-0.002385806,0.000529901
tachsap_p,UK10,2016,0.000341028,0.001143893
