basin,site,year,tax.richness,bio.richness,eco.richness
SW03,104000025,2013,17,0.253171448,0.436612534
SW03,104000025,2014,16,0.192489691,0.449827693
SW03,104000025,2015,19,0.256152865,0.560975851
SW03,104000025,2016,21,0.263419011,0.523186487
SW03,104000025,2017,21,0.239536563,0.50503403
SW03,104000025,2018,20,0.263077393,0.456464704
SW03,104000027,2007,34,0.769891142,0.653614462
SW03,104000027,2008,37,0.778889139,0.653614462
SW03,104000027,2009,36,0.831942742,0.458328518
SW03,104000027,2010,38,0.769891142,0.687512865
SW03,104000027,2011,40,0.541771705,0.723280036
SW03,104000027,2012,36,0.769891142,0.653614462
SW03,104000027,2013,31,0.529815457,0.544933852
SW03,104000027,2014,37,0.680531273,0.656627534
SW03,104000027,2015,34,0.586411166,0.529515458
SW03,104000027,2016,47,0.695375448,0.689340792
SW03,104000027,2017,39,0.704820984,0.579142604
SW03,104000027,2018,39,0.629229675,0.426417888
SW03,104000029,2007,28,0.410955791,0.432660118
SW03,104000029,2008,23,0.312997485,0.515874145
SW03,104000029,2009,27,0.355442932,0.580809574
SW03,104000029,2010,28,0.348143508,0.491882397
SW03,104000029,2011,28,0.389102167,0.545916231
SW03,104000029,2012,28,0.392611964,0.652454858
SW03,104000029,2013,23,0.461225825,0.472995046
SW03,104000029,2014,29,0.470056467,0.583440527
SW03,104000029,2015,31,0.504252011,0.626067628
SW03,104000029,2016,19,0.394141713,0.311840691
SW03,104000029,2017,19,0.390694391,0.39101319
SW03,104000029,2018,26,0.328809194,0.514097863
SW03,104000032,2007,42,0.678592491,0.560805079
SW03,104000032,2008,46,0.768814803,0.64565068
SW03,104000032,2009,30,0.558388892,0.370229454
SW03,104000032,2010,38,0.738839133,0.371425561
SW03,104000032,2011,34,0.695750534,0.514873416
SW03,104000032,2012,51,0.780950923,0.578526469
SW03,104000032,2013,44,0.76241706,0.422242007
SW03,104000032,2014,41,0.668715987,0.395246044
SW03,104000032,2015,43,0.709823021,0.649139679
SW03,104000032,2016,43,0.674103121,0.578526469
SW03,104000032,2017,41,0.747966257,0.31128159
SW03,104000032,2018,40,0.695593291,0.554457299
SW03,104000033,2007,27,0.46394533,0.600293927
SW03,104000033,2008,25,0.592365726,0.31406037
SW03,104000033,2009,26,0.304992624,0.594292356
SW03,104000033,2010,16,0.302338367,0.300659802
SW03,104000033,2011,22,0.276239146,0.621458054
SW03,104000033,2012,17,0.263595973,0.238008435
SW03,104000033,2013,26,0.468708566,0.594292356
SW03,104000033,2014,18,0.245388435,0.594292356
SW03,104000033,2015,17,0.247041108,0.479588516
SW03,104000033,2016,26,0.513817649,0.594292356
SW03,104000033,2017,31,0.58446027,0.601492081
SW03,104000033,2018,27,0.519994693,0.592349566
SW03,104000034,2007,38,0.412343748,0.620333552
SW03,104000034,2008,41,0.690028057,0.663415834
SW03,104000034,2009,34,0.510259802,0.626265445
SW03,104000034,2010,29,0.442494741,0.554407534
SW03,104000034,2011,36,0.363687598,0.625558147
SW03,104000034,2012,32,0.556093071,0.62237874
SW03,104000034,2013,34,0.506507405,0.626265445
SW03,104000034,2014,36,0.674355915,0.607692231
SW03,104000034,2015,37,0.538891661,0.6414887
SW03,104000034,2016,41,0.613301487,0.647018047
SW03,104000034,2017,30,0.469026842,0.596076247
SW03,104000034,2018,30,0.533386058,0.626265445
SW03,104000036,2007,37,0.671762209,0.448703398
SW03,104000036,2008,37,0.774182561,0.415152622
SW03,104000036,2009,35,0.774182561,0.410081817
SW03,104000036,2010,37,0.774182561,0.412815301
SW03,104000036,2011,37,0.774182561,0.531460696
SW03,104000036,2012,33,0.665861292,0.415152622
SW03,104000036,2013,38,0.807264089,0.540235052
SW03,104000036,2014,37,0.774182561,0.417886105
SW03,104000036,2015,38,0.590307505,0.499467172
SW03,104000036,2016,39,0.714546576,0.61065437
SW03,104000036,2017,39,0.700872592,0.537501568
SW03,104000036,2018,41,0.774182561,0.626876052
SW03,104000037,2007,31,0.382896205,0.419001382
SW03,104000037,2008,38,0.478752636,0.596706587
SW03,104000037,2009,36,0.372718197,0.615643358
SW03,104000037,2010,43,0.720784384,0.606693461
SW03,104000037,2011,38,0.568822708,0.559862902
SW03,104000037,2012,31,0.439261091,0.583070136
SW03,104000037,2013,47,0.648450987,0.658478018
SW03,104000037,2014,43,0.767059486,0.591570094
SW03,104000037,2015,41,0.55522925,0.614128926
SW03,104000037,2016,43,0.746817773,0.51929143
SW03,104000037,2017,42,0.76495038,0.483155419
SW03,104000037,2018,46,0.766520501,0.523382473
SW04,104000007,2007,42,0.572551927,0.470088929
SW04,104000007,2008,41,0.456331414,0.47306939
SW04,104000007,2009,46,0.66315258,0.474159334
SW04,104000007,2010,39,0.50782235,0.480073228
SW04,104000007,2011,45,0.543712552,0.514076392
SW04,104000007,2012,42,0.546001423,0.484970557
SW04,104000007,2013,40,0.518617288,0.412009516
SW04,104000007,2014,45,0.559289476,0.475870126
SW04,104000007,2015,44,0.514736572,0.476434427
SW04,104000007,2016,46,0.57793496,0.474482718
SW04,104000007,2017,53,0.678833453,0.507789442
SW04,104000011,2007,21,0.263697991,0.240710917
SW04,104000011,2008,24,0.290679116,0.258241922
SW04,104000011,2009,31,0.430429721,0.272880521
SW04,104000011,2010,27,0.343183217,0.247653656
SW04,104000011,2011,26,0.334976368,0.347672045
SW04,104000011,2012,34,0.38495591,0.330452364
SW04,104000011,2013,31,0.4277333,0.3466467
SW04,104000011,2014,31,0.524029795,0.3466467
SW04,104000011,2015,30,0.38274311,0.375187694
SW04,104000011,2016,34,0.569763906,0.416372789
SW04,104000011,2017,25,0.409570198,0.383771536
SW04,104000023,2007,17,0.237319634,0.135478006
SW04,104000023,2008,14,0.182294174,0.149179782
SW04,104000023,2009,17,0.213202505,0.108481587
SW04,104000023,2010,14,0.206686347,0.089207486
SW04,104000023,2011,12,0.188896162,0.1019259
SW04,104000023,2012,13,0.183235766,0.110995177
SW04,104000023,2013,14,0.224160082,0.13201233
SW04,104000023,2014,15,0.210335768,0.174272096
SW04,104000023,2015,14,0.249094984,0.089080777
SW04,104000023,2016,14,0.253056432,0.049906711
SW04,104000023,2017,15,0.153222998,0.11969515
SW04,104000026,2007,24,0.315437101,0.272533193
SW04,104000026,2008,27,0.329684127,0.254290979
SW04,104000026,2009,28,0.590303432,0.225505773
SW04,104000026,2010,35,0.558234722,0.36499344
SW04,104000026,2011,29,0.498475753,0.304312101
SW04,104000026,2012,37,0.655196993,0.385314204
SW04,104000026,2013,21,0.240252489,0.232234085
SW04,104000026,2014,28,0.610609791,0.207980798
SW04,104000026,2015,27,0.5236861,0.343578519
SW04,104000026,2016,25,0.470491115,0.255687663
SW04,104000026,2017,24,0.43398421,0.235093251
SW04,104000031,2007,31,0.391471411,0.348751351
SW04,104000031,2008,20,0.456096742,0.305542996
SW04,104000031,2009,35,0.318061027,0.352102129
SW04,104000031,2010,32,0.374669422,0.437486259
SW04,104000031,2011,34,0.408412944,0.397556518
SW04,104000031,2012,30,0.33144004,0.256778737
SW04,104000031,2013,31,0.35639758,0.265749367
SW04,104000031,2014,31,0.352250483,0.285982961
SW04,104000031,2015,31,0.325079851,0.312459005
SW04,104000031,2016,34,0.389410714,0.335236465
SW04,104000031,2017,32,0.361813361,0.424826378
SW05,104000038,2005,31,0.242817507,0.269248369
SW05,104000038,2006,39,0.254044513,0.422998179
SW05,104000038,2007,39,0.308270727,0.353017163
SW05,104000038,2008,43,0.279157973,0.438142675
SW05,104000038,2009,41,0.264318605,0.408080631
SW05,104000038,2010,35,0.245376259,0.288691351
SW05,104000038,2011,36,0.238455556,0.389202636
SW05,104000038,2012,39,0.279953308,0.394919707
SW05,104000038,2013,34,0.262822872,0.271902517
SW05,104000038,2014,39,0.257015582,0.294440996
SW05,104000038,2015,34,0.247766758,0.339820574
SW05,104000038,2016,34,0.23646865,0.223863639
SW05,104000038,2017,33,0.254173753,0.218219821
SW05,104000038,2018,32,0.243134584,0.238334418
SW05,104000038,2019,39,0.268781548,0.339217666
SW05,104000056,2005,39,0.453201464,0.252043583
SW05,104000056,2006,47,0.563700392,0.319105875
SW05,104000056,2007,44,0.486573503,0.25084651
SW05,104000056,2008,46,0.445946765,0.332897046
SW05,104000056,2009,48,0.471953491,0.374253922
SW05,104000056,2010,47,0.53600605,0.295737095
SW05,104000056,2011,42,0.457127904,0.227229614
SW05,104000056,2012,44,0.464822118,0.279534305
SW05,104000056,2013,49,0.523921438,0.356817279
SW05,104000056,2014,48,0.492445129,0.374852524
SW05,104000056,2015,38,0.469464646,0.194519819
SW05,104000056,2016,51,0.614577565,0.413492352
SW05,104000056,2017,44,0.500256347,0.247169069
SW05,104000056,2018,49,0.597168797,0.390995264
SW05,104000056,2019,47,0.595044743,0.362908294
SW05,104000073,2005,32,0.310245448,0.297363788
SW05,104000073,2006,31,0.300915342,0.393680408
SW05,104000073,2007,37,0.314973166,0.440802466
SW05,104000073,2008,34,0.320551134,0.431709748
SW05,104000073,2009,34,0.320511746,0.339464279
SW05,104000073,2010,39,0.335014082,0.473042712
SW05,104000073,2011,37,0.336779927,0.371687942
SW05,104000073,2012,35,0.335043744,0.359753055
SW05,104000073,2013,35,0.320513211,0.385073237
SW05,104000073,2014,34,0.322154385,0.414022431
SW05,104000073,2015,20,0.147798961,0.098384989
SW05,104000073,2016,34,0.340906808,0.317198803
SW05,104000073,2017,33,0.437588801,0.370395741
SW05,104000073,2018,31,0.248619877,0.362826925
SW05,104000073,2019,27,0.282432675,0.280616973
SW05,104000074,2005,40,0.422625999,0.302808041
SW05,104000074,2006,47,0.4519447,0.414676161
SW05,104000074,2007,47,0.333221856,0.356522205
SW05,104000074,2008,45,0.34977367,0.380199571
SW05,104000074,2009,46,0.36859003,0.375918398
SW05,104000074,2010,45,0.353588493,0.276445534
SW05,104000074,2011,48,0.44152603,0.401694386
SW05,104000074,2012,49,0.366383964,0.295816152
SW05,104000074,2013,52,0.58580196,0.484537925
SW05,104000074,2014,40,0.380688831,0.282150403
SW05,104000074,2015,51,0.442565859,0.387823525
SW05,104000074,2016,50,0.48790529,0.423964975
SW05,104000074,2017,44,0.480346054,0.463921027
SW05,104000074,2018,52,0.459738159,0.408747213
SW05,104000074,2019,44,0.48358941,0.390010504
SW05,104000084,2005,32,0.253073745,0.32368414
SW05,104000084,2006,38,0.255121562,0.348602545
SW05,104000084,2007,43,0.390005053,0.454156299
SW05,104000084,2008,41,0.315708082,0.426151985
SW05,104000084,2009,42,0.289943564,0.382220826
SW05,104000084,2010,39,0.273207905,0.335498867
SW05,104000084,2011,34,0.233770736,0.269165589
SW05,104000084,2012,40,0.287777201,0.367724916
SW05,104000084,2013,39,0.31035079,0.332668097
SW05,104000084,2014,45,0.284656222,0.358590508
SW05,104000084,2015,41,0.289001696,0.338605033
SW05,104000084,2016,41,0.375329107,0.426643514
SW05,104000084,2017,42,0.33084596,0.34198911
SW05,104000084,2018,47,0.356038966,0.46472288
SW05,104000084,2019,42,0.333388838,0.373545987
SW05,104000086,2005,47,0.51765112,0.238685354
SW05,104000086,2006,51,0.526273274,0.391177408
SW05,104000086,2007,45,0.568539264,0.272047229
SW05,104000086,2008,47,0.520416069,0.266931749
SW05,104000086,2009,50,0.55374201,0.355952712
SW05,104000086,2010,53,0.525535361,0.324809926
SW05,104000086,2011,43,0.518858835,0.295613221
SW05,104000086,2012,42,0.455388928,0.227032201
SW05,104000086,2013,58,0.690529439,0.412829116
SW05,104000086,2014,52,0.597647407,0.357188947
SW05,104000086,2015,42,0.540109291,0.329791836
SW05,104000086,2016,49,0.548749275,0.379218692
SW05,104000086,2017,46,0.513699021,0.299337594
SW05,104000086,2018,49,0.4885973,0.370670816
SW05,104000086,2019,43,0.47361283,0.333866317
SW05,104000101,2005,27,0.198159692,0.21165085
SW05,104000101,2006,26,0.203259315,0.284431968
SW05,104000101,2007,24,0.226353777,0.176849907
SW05,104000101,2008,28,0.234935759,0.156775637
SW05,104000101,2009,26,0.188545417,0.187175373
SW05,104000101,2010,21,0.161448963,0.122988124
SW05,104000101,2011,22,0.159000878,0.197097378
SW05,104000101,2012,22,0.174388263,0.168825588
SW05,104000101,2013,19,0.134145056,0.144506382
SW05,104000101,2014,27,0.218610593,0.300296427
SW05,104000101,2015,23,0.164680249,0.184914489
SW05,104000101,2016,24,0.244644227,0.19465529
SW05,104000101,2017,21,0.203472413,0.228965701
SW05,104000101,2018,24,0.157401237,0.19206763
SW05,104000101,2019,25,0.170092679,0.196123971
SW05,104000105,2005,26,0.183142038,0.237845001
SW05,104000105,2006,22,0.138833679,0.180131098
SW05,104000105,2007,23,0.171846928,0.200495581
SW05,104000105,2008,27,0.181198641,0.208560254
SW05,104000105,2009,21,0.129410828,0.161253843
SW05,104000105,2010,26,0.169534627,0.205463943
SW05,104000105,2011,24,0.13870396,0.215819417
SW05,104000105,2012,25,0.160770378,0.200224043
SW05,104000105,2013,24,0.176484316,0.239256077
SW05,104000105,2014,22,0.176484316,0.206341133
SW05,104000105,2015,21,0.133606625,0.183133617
SW05,104000105,2016,20,0.130367504,0.150400723
SW05,104000105,2017,19,0.13274811,0.15207677
SW05,104000105,2018,21,0.177178251,0.201466625
SW05,104000105,2019,27,0.214206916,0.219461701
SW05,104000110,2005,23,0.216359275,0.191875774
SW05,104000110,2006,28,0.242115159,0.199377873
SW05,104000110,2007,27,0.209274895,0.14653583
SW05,104000110,2008,20,0.171597575,0.118038225
SW05,104000110,2009,27,0.243493308,0.165571208
SW05,104000110,2010,25,0.220214839,0.166674658
SW05,104000110,2011,25,0.212403245,0.175433443
SW05,104000110,2012,27,0.210768239,0.130427734
SW05,104000110,2013,28,0.214305878,0.187321547
SW05,104000110,2014,19,0.110431855,0.095133632
SW05,104000110,2015,24,0.187997128,0.191762349
SW05,104000110,2016,22,0.158753136,0.098918266
SW05,104000110,2017,19,0.091518859,0.083093267
SW05,104000110,2018,22,0.172999898,0.164551824
SW05,104000110,2019,21,0.153998099,0.168826501
SW05,104000141,2005,40,0.372609534,0.363561469
SW05,104000141,2006,46,0.464129766,0.466683296
SW05,104000141,2007,41,0.41950466,0.447503812
SW05,104000141,2008,36,0.276928702,0.24800249
SW05,104000141,2009,40,0.279458738,0.260506704
SW05,104000141,2010,42,0.274619653,0.353268575
SW05,104000141,2011,43,0.463614084,0.392872659
SW05,104000141,2012,44,0.307257367,0.45153724
SW05,104000141,2013,46,0.401449755,0.424963495
SW05,104000141,2014,44,0.295394614,0.398551086
SW05,104000141,2015,35,0.350344708,0.272015736
SW05,104000141,2016,47,0.540913762,0.467170127
SW05,104000141,2017,38,0.414840629,0.386084891
SW05,104000141,2018,42,0.375801872,0.374791646
SW05,104000141,2019,43,0.450703974,0.376918683
SW05,104000142,2005,42,0.389883446,0.474979957
SW05,104000142,2006,47,0.301608921,0.40379562
SW05,104000142,2007,44,0.38809095,0.34807131
SW05,104000142,2008,42,0.29947236,0.429984061
SW05,104000142,2009,42,0.28448024,0.433925376
SW05,104000142,2010,38,0.24968281,0.345026649
SW05,104000142,2011,43,0.292278446,0.428144461
SW05,104000142,2012,35,0.369572859,0.384759344
SW05,104000142,2013,38,0.299981684,0.404682676
SW05,104000142,2014,43,0.316939139,0.414250973
SW05,104000142,2015,43,0.316939139,0.414717387
SW05,104000142,2016,42,0.394202049,0.408988058
SW05,104000142,2017,35,0.275942978,0.306096366
SW05,104000142,2018,36,0.253619187,0.282801555
SW05,104000142,2019,40,0.353825241,0.349020503
SW05,104000148,2005,47,0.415115891,0.354222691
SW05,104000148,2006,47,0.494871224,0.415738445
SW05,104000148,2007,36,0.394231061,0.308198223
SW05,104000148,2008,52,0.509017748,0.373831048
SW05,104000148,2009,54,0.53917682,0.433621493
SW05,104000148,2010,48,0.496126559,0.361980756
SW05,104000148,2011,44,0.439585515,0.399998586
SW05,104000148,2012,52,0.608183508,0.358270205
SW05,104000148,2013,44,0.511943055,0.386607433
SW05,104000148,2014,51,0.537782791,0.362790686
SW05,104000148,2015,43,0.525264328,0.41186682
SW05,104000148,2016,50,0.544090632,0.412820341
SW05,104000148,2017,46,0.50503431,0.44495543
SW05,104000148,2018,49,0.657495811,0.39686124
SW05,104000148,2019,45,0.479027986,0.411663154
SW05,104000149,2005,56,0.634784802,0.360142643
SW05,104000149,2006,59,0.63703126,0.429356305
SW05,104000149,2007,56,0.532939454,0.392058008
SW05,104000149,2008,49,0.528552347,0.250554356
SW05,104000149,2009,59,0.495382855,0.461571164
SW05,104000149,2010,52,0.414104638,0.310897796
SW05,104000149,2011,52,0.467560483,0.321022821
SW05,104000149,2012,49,0.489784207,0.277546558
SW05,104000149,2013,51,0.472959391,0.326664732
SW05,104000149,2014,40,0.349902634,0.22566028
SW05,104000149,2015,38,0.325233318,0.22360995
SW05,104000149,2016,41,0.416521688,0.317977181
SW05,104000149,2017,45,0.520029286,0.445766601
SW05,104000149,2018,57,0.598588582,0.421807007
SW05,104000149,2019,52,0.555982093,0.480738649
UK01,109000026,2008,27,0.702055407,0.756558741
UK01,109000026,2009,34,0.729514627,0.779445389
UK01,109000026,2010,27,0.702055407,0.745566387
UK01,109000026,2011,26,0.469693672,0.75641788
UK01,109000026,2012,31,0.817705946,0.773979123
UK01,109000026,2013,29,0.64433797,0.745566387
UK01,109000026,2014,33,0.842842967,0.775279644
UK01,109000026,2015,28,0.469349593,0.768593895
UK01,109000026,2016,29,0.681300337,0.74469748
UK01,109000026,2017,30,0.702055407,0.75641788
UK01,109000383,2008,15,0.446543062,0.575118714
UK01,109000383,2009,17,0.51856589,0.67120361
UK01,109000383,2010,17,0.497653709,0.703830163
UK01,109000383,2011,18,0.433662258,0.741718653
UK01,109000383,2012,11,0.280622664,0.652887519
UK01,109000383,2013,18,0.534325684,0.725396371
UK01,109000383,2014,13,0.494792665,0.516651732
UK01,109000383,2015,19,0.438383953,0.722687144
UK01,109000383,2016,18,0.362251023,0.67120361
UK01,109000383,2017,9,0.267522528,0.182748708
UK01,109000384,2008,16,0.619807719,0.620678522
UK01,109000384,2009,18,0.584320101,0.671636241
UK01,109000384,2010,19,0.700931034,0.63407621
UK01,109000384,2011,17,0.583195728,0.52210258
UK01,109000384,2012,18,0.827254271,0.470199265
UK01,109000384,2013,17,0.607997249,0.705319478
UK01,109000384,2014,10,0.419885772,0.446646703
UK01,109000384,2015,21,0.702055407,0.707725017
UK01,109000384,2016,22,0.737543025,0.74396205
UK01,109000384,2017,15,0.459423774,0.67284491
UK01,109000385,2008,7,0.279102504,0.369589228
UK01,109000385,2009,18,0.598102848,0.626970839
UK01,109000385,2010,13,0.444674786,0.614994404
UK01,109000385,2011,15,0.511316302,0.635072124
UK01,109000385,2012,13,0.530788986,0.526566154
UK01,109000385,2013,9,0.284909982,0.412404261
UK01,109000385,2014,10,0.285939584,0.568384109
UK01,109000385,2015,22,0.688782357,0.702325393
UK01,109000385,2016,17,0.379303934,0.575325812
UK01,109000385,2017,6,0.182427238,0.201202583
UK01,109000387,2008,20,0.632043609,0.722592922
UK01,109000387,2009,31,0.813622907,0.744023728
UK01,109000387,2010,24,0.5776994,0.720003769
UK01,109000387,2011,19,0.530163066,0.691230654
